<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;07.11.2018;11:59;114690;114730;114680;114720;460
SPFB.RTS-12.18;1;07.11.2018;12:00;114710;114730;114660;114680;497
SPFB.RTS-12.18;1;07.11.2018;12:01;114680;114720;114670;114690;1003
SPFB.RTS-12.18;1;07.11.2018;12:02;114690;114720;114650;114650;600
SPFB.RTS-12.18;1;07.11.2018;12:03;114650;114700;114630;114690;543
SPFB.RTS-12.18;1;07.11.2018;12:04;114700;114770;114690;114720;894
SPFB.RTS-12.18;1;07.11.2018;12:05;114720;114920;114710;114850;2302
SPFB.RTS-12.18;1;07.11.2018;12:06;114850;114860;114770;114830;686
SPFB.RTS-12.18;1;07.11.2018;12:07;114830;114900;114820;114900;1164
SPFB.RTS-12.18;1;07.11.2018;12:08;114880;115050;114870;115010;3268
SPFB.RTS-12.18;1;07.11.2018;12:09;115000;115210;115000;115160;6102
SPFB.RTS-12.18;1;07.11.2018;12:10;115160;115240;115150;115200;3304
SPFB.RTS-12.18;1;07.11.2018;12:11;115200;115230;115100;115110;1543
SPFB.RTS-12.18;1;07.11.2018;12:12;115110;115140;115020;115040;1283
SPFB.RTS-12.18;1;07.11.2018;12:13;115040;115060;114990;115020;1682
SPFB.RTS-12.18;1;07.11.2018;12:14;115020;115070;114990;115050;1019
SPFB.RTS-12.18;1;07.11.2018;12:15;115050;115190;115050;115190;1519
SPFB.RTS-12.18;1;07.11.2018;12:16;115180;115220;115130;115200;1730
SPFB.RTS-12.18;1;07.11.2018;12:17;115210;115310;115210;115290;2416
SPFB.RTS-12.18;1;07.11.2018;12:18;115290;115300;115210;115230;1588
SPFB.RTS-12.18;1;07.11.2018;12:19;115220;115260;115180;115190;1623
SPFB.RTS-12.18;1;07.11.2018;12:20;115180;115220;115170;115190;1122
SPFB.RTS-12.18;1;07.11.2018;12:21;115200;115240;115160;115180;1251
SPFB.RTS-12.18;1;07.11.2018;12:22;115190;115200;115130;115160;807
SPFB.RTS-12.18;1;07.11.2018;12:23;115160;115180;115130;115140;463
SPFB.RTS-12.18;1;07.11.2018;12:24;115140;115210;115130;115190;603
SPFB.RTS-12.18;1;07.11.2018;12:25;115190;115250;115170;115190;611
SPFB.RTS-12.18;1;07.11.2018;12:26;115190;115190;115140;115160;891
SPFB.RTS-12.18;1;07.11.2018;12:27;115170;115170;115090;115100;1120
SPFB.RTS-12.18;1;07.11.2018;12:28;115100;115130;115100;115130;607
SPFB.RTS-12.18;1;07.11.2018;12:29;115130;115250;115120;115250;1362
SPFB.RTS-12.18;1;07.11.2018;12:30;115250;115350;115220;115310;2263
SPFB.RTS-12.18;1;07.11.2018;12:31;115310;115390;115280;115390;2038
SPFB.RTS-12.18;1;07.11.2018;12:32;115380;115460;115370;115380;1996
SPFB.RTS-12.18;1;07.11.2018;12:33;115390;115490;115380;115460;2864
SPFB.RTS-12.18;1;07.11.2018;12:34;115470;115700;115470;115570;6890
SPFB.RTS-12.18;1;07.11.2018;12:35;115590;115660;115550;115580;2043
SPFB.RTS-12.18;1;07.11.2018;12:36;115580;115620;115540;115560;1985
SPFB.RTS-12.18;1;07.11.2018;12:37;115560;115630;115560;115580;1411
SPFB.RTS-12.18;1;07.11.2018;12:38;115590;115610;115530;115530;1020
SPFB.RTS-12.18;1;07.11.2018;12:39;115540;115590;115530;115560;873
SPFB.RTS-12.18;1;07.11.2018;12:40;115550;115570;115510;115530;655
SPFB.RTS-12.18;1;07.11.2018;12:41;115540;115580;115530;115550;492
SPFB.RTS-12.18;1;07.11.2018;12:42;115550;115570;115520;115550;968
SPFB.RTS-12.18;1;07.11.2018;12:43;115550;115610;115540;115580;886
SPFB.RTS-12.18;1;07.11.2018;12:44;115580;115590;115550;115570;361
SPFB.RTS-12.18;1;07.11.2018;12:45;115560;115570;115530;115550;198
SPFB.RTS-12.18;1;07.11.2018;12:46;115550;115580;115520;115540;616
SPFB.RTS-12.18;1;07.11.2018;12:47;115550;115550;115460;115490;1284
SPFB.RTS-12.18;1;07.11.2018;12:48;115480;115510;115480;115500;362
SPFB.RTS-12.18;1;07.11.2018;12:49;115510;115610;115510;115600;1930
SPFB.RTS-12.18;1;07.11.2018;12:50;115590;115690;115590;115620;2225
SPFB.RTS-12.18;1;07.11.2018;12:51;115620;115770;115620;115760;2418
SPFB.RTS-12.18;1;07.11.2018;12:52;115760;115810;115710;115750;1987
SPFB.RTS-12.18;1;07.11.2018;12:53;115750;115750;115690;115720;1751
SPFB.RTS-12.18;1;07.11.2018;12:54;115710;115720;115660;115680;784
SPFB.RTS-12.18;1;07.11.2018;12:55;115680;115710;115640;115670;719
SPFB.RTS-12.18;1;07.11.2018;12:56;115670;115750;115670;115740;527
SPFB.RTS-12.18;1;07.11.2018;12:57;115740;115800;115710;115780;658
SPFB.RTS-12.18;1;07.11.2018;12:58;115780;115830;115760;115820;842
SPFB.RTS-12.18;1;07.11.2018;12:59;115820;115970;115820;115920;3939
SPFB.RTS-12.18;1;07.11.2018;13:00;115910;116150;115910;116060;4931
SPFB.RTS-12.18;1;07.11.2018;13:01;116070;116100;115990;116020;1787
SPFB.RTS-12.18;1;07.11.2018;13:02;116020;116030;115970;115980;902
SPFB.RTS-12.18;1;07.11.2018;13:03;115980;116000;115920;115960;1038
SPFB.RTS-12.18;1;07.11.2018;13:04;115960;116000;115910;115950;1240
SPFB.RTS-12.18;1;07.11.2018;13:05;115940;115950;115890;115930;657
SPFB.RTS-12.18;1;07.11.2018;13:06;115920;115990;115920;115940;559
SPFB.RTS-12.18;1;07.11.2018;13:07;115930;116000;115920;115990;715
SPFB.RTS-12.18;1;07.11.2018;13:08;115990;115990;115900;115910;758
SPFB.RTS-12.18;1;07.11.2018;13:09;115910;115980;115900;115980;467
SPFB.RTS-12.18;1;07.11.2018;13:10;115980;116020;115930;115980;1009
SPFB.RTS-12.18;1;07.11.2018;13:11;115990;116080;115980;116000;1087
SPFB.RTS-12.18;1;07.11.2018;13:12;115990;116000;115950;115960;499
SPFB.RTS-12.18;1;07.11.2018;13:13;115970;116000;115930;115930;471
SPFB.RTS-12.18;1;07.11.2018;13:14;115930;116060;115930;116050;516
SPFB.RTS-12.18;1;07.11.2018;13:15;116060;116070;115970;116050;478
SPFB.RTS-12.18;1;07.11.2018;13:16;116050;116250;116040;116120;2955
SPFB.RTS-12.18;1;07.11.2018;13:17;116140;116210;116080;116080;1463
SPFB.RTS-12.18;1;07.11.2018;13:18;116100;116160;116080;116120;921
SPFB.RTS-12.18;1;07.11.2018;13:19;116120;116150;116090;116110;469
SPFB.RTS-12.18;1;07.11.2018;13:20;116110;116160;116080;116080;721
SPFB.RTS-12.18;1;07.11.2018;13:21;116090;116100;116050;116050;364
SPFB.RTS-12.18;1;07.11.2018;13:22;116050;116140;116040;116120;896
SPFB.RTS-12.18;1;07.11.2018;13:23;116120;116130;116030;116060;398
SPFB.RTS-12.18;1;07.11.2018;13:24;116060;116120;116030;116050;471
SPFB.RTS-12.18;1;07.11.2018;13:25;116040;116090;116000;116080;757
SPFB.RTS-12.18;1;07.11.2018;13:26;116090;116110;116060;116070;492
SPFB.RTS-12.18;1;07.11.2018;13:27;116060;116080;115980;115980;588
SPFB.RTS-12.18;1;07.11.2018;13:28;115990;116000;115920;115920;1474
SPFB.RTS-12.18;1;07.11.2018;13:29;115930;116000;115920;115980;684
SPFB.RTS-12.18;1;07.11.2018;13:30;115970;116010;115940;115990;415
SPFB.RTS-12.18;1;07.11.2018;13:31;115990;116010;115960;115970;492
SPFB.RTS-12.18;1;07.11.2018;13:32;115990;116010;115970;115990;504
SPFB.RTS-12.18;1;07.11.2018;13:33;115990;116060;115980;116030;428
SPFB.RTS-12.18;1;07.11.2018;13:34;116020;116060;115980;115990;360
SPFB.RTS-12.18;1;07.11.2018;13:35;116000;116010;115930;115940;475
SPFB.RTS-12.18;1;07.11.2018;13:36;115930;116030;115930;116010;487
SPFB.RTS-12.18;1;07.11.2018;13:37;116010;116020;115990;116000;73
SPFB.RTS-12.18;1;07.11.2018;13:38;116020;116090;116010;116080;381
SPFB.RTS-12.18;1;07.11.2018;13:39;116080;116080;116000;116000;327
SPFB.RTS-12.18;1;07.11.2018;13:40;116000;116090;115990;116070;547
SPFB.RTS-12.18;1;07.11.2018;13:41;116070;116140;116070;116130;1019
SPFB.RTS-12.18;1;07.11.2018;13:42;116120;116150;116100;116120;623
SPFB.RTS-12.18;1;07.11.2018;13:43;116130;116220;116130;116170;1189
SPFB.RTS-12.18;1;07.11.2018;13:44;116170;116220;116100;116100;798
SPFB.RTS-12.18;1;07.11.2018;13:45;116100;116160;116100;116160;363
SPFB.RTS-12.18;1;07.11.2018;13:46;116170;116190;116100;116110;557
SPFB.RTS-12.18;1;07.11.2018;13:47;116120;116170;116110;116110;492
SPFB.RTS-12.18;1;07.11.2018;13:48;116120;116130;116020;116060;594
SPFB.RTS-12.18;1;07.11.2018;13:49;116070;116120;116060;116100;314
SPFB.RTS-12.18;1;07.11.2018;13:50;116110;116180;116090;116150;488
SPFB.RTS-12.18;1;07.11.2018;13:51;116150;116180;116140;116140;415
SPFB.RTS-12.18;1;07.11.2018;13:52;116150;116170;116090;116090;344
SPFB.RTS-12.18;1;07.11.2018;13:53;116090;116120;116060;116110;393
SPFB.RTS-12.18;1;07.11.2018;13:54;116110;116160;116100;116130;182
SPFB.RTS-12.18;1;07.11.2018;13:55;116130;116160;116090;116100;427
SPFB.RTS-12.18;1;07.11.2018;13:56;116110;116130;116090;116110;235
SPFB.RTS-12.18;1;07.11.2018;13:57;116100;116130;116100;116110;187
SPFB.RTS-12.18;1;07.11.2018;13:58;116110;116160;116100;116110;506
SPFB.RTS-12.18;1;07.11.2018;13:59;116110;116160;116090;116120;805
SPFB.RTS-12.18;1;07.11.2018;14:00;116110;116180;116110;116160;1230
SPFB.RTS-12.18;1;07.11.2018;14:06;116150;116150;115960;116080;1741
SPFB.RTS-12.18;1;07.11.2018;14:07;116090;116320;116070;116230;3396
SPFB.RTS-12.18;1;07.11.2018;14:08;116220;116250;116190;116200;417
SPFB.RTS-12.18;1;07.11.2018;14:09;116200;116220;116130;116150;484
SPFB.RTS-12.18;1;07.11.2018;14:10;116150;116190;116120;116160;785
SPFB.RTS-12.18;1;07.11.2018;14:11;116160;116190;116060;116080;680
SPFB.RTS-12.18;1;07.11.2018;14:12;116060;116080;116010;116060;749
SPFB.RTS-12.18;1;07.11.2018;14:13;116070;116090;116040;116090;218
SPFB.RTS-12.18;1;07.11.2018;14:14;116090;116130;115990;116010;1065
SPFB.RTS-12.18;1;07.11.2018;14:15;116010;116070;116000;116040;217
SPFB.RTS-12.18;1;07.11.2018;14:16;116040;116070;116020;116030;411
SPFB.RTS-12.18;1;07.11.2018;14:17;116040;116070;116020;116030;385
SPFB.RTS-12.18;1;07.11.2018;14:18;116030;116070;116010;116020;410
SPFB.RTS-12.18;1;07.11.2018;14:19;116030;116040;115970;115990;821
SPFB.RTS-12.18;1;07.11.2018;14:20;115990;116080;115960;116020;1639
SPFB.RTS-12.18;1;07.11.2018;14:21;116030;116040;116000;116040;207
SPFB.RTS-12.18;1;07.11.2018;14:22;116040;116070;116020;116050;220
SPFB.RTS-12.18;1;07.11.2018;14:23;116040;116040;116010;116020;228
SPFB.RTS-12.18;1;07.11.2018;14:24;116020;116040;116020;116020;71
SPFB.RTS-12.18;1;07.11.2018;14:25;116020;116060;116000;116040;362
SPFB.RTS-12.18;1;07.11.2018;14:26;116040;116050;116000;116020;384
SPFB.RTS-12.18;1;07.11.2018;14:27;116030;116040;115990;116000;847
SPFB.RTS-12.18;1;07.11.2018;14:28;116000;116030;115980;116020;221
SPFB.RTS-12.18;1;07.11.2018;14:29;116020;116050;116000;116040;279
SPFB.RTS-12.18;1;07.11.2018;14:30;116030;116080;116030;116070;330
SPFB.RTS-12.18;1;07.11.2018;14:31;116060;116080;116040;116070;181
SPFB.RTS-12.18;1;07.11.2018;14:32;116070;116070;116040;116040;148
SPFB.RTS-12.18;1;07.11.2018;14:33;116060;116060;116030;116040;190
SPFB.RTS-12.18;1;07.11.2018;14:34;116050;116090;116050;116070;239
SPFB.RTS-12.18;1;07.11.2018;14:35;116070;116120;116070;116090;400
SPFB.RTS-12.18;1;07.11.2018;14:36;116080;116080;116000;116000;540
SPFB.RTS-12.18;1;07.11.2018;14:37;116000;116000;115950;115990;586
SPFB.RTS-12.18;1;07.11.2018;14:38;115990;116060;115990;116060;430
SPFB.RTS-12.18;1;07.11.2018;14:39;116060;116060;116010;116040;385
SPFB.RTS-12.18;1;07.11.2018;14:40;116040;116090;116030;116030;500
SPFB.RTS-12.18;1;07.11.2018;14:41;116030;116070;116010;116060;275
SPFB.RTS-12.18;1;07.11.2018;14:42;116060;116090;116050;116060;128
SPFB.RTS-12.18;1;07.11.2018;14:43;116070;116090;116070;116090;196
SPFB.RTS-12.18;1;07.11.2018;14:44;116090;116140;116040;116040;637
SPFB.RTS-12.18;1;07.11.2018;14:45;116060;116120;116060;116100;621
SPFB.RTS-12.18;1;07.11.2018;14:46;116110;116150;116080;116130;427
SPFB.RTS-12.18;1;07.11.2018;14:47;116130;116170;116120;116130;441
SPFB.RTS-12.18;1;07.11.2018;14:48;116140;116150;116060;116080;481
SPFB.RTS-12.18;1;07.11.2018;14:49;116080;116080;116030;116060;218
SPFB.RTS-12.18;1;07.11.2018;14:50;116060;116090;116040;116050;382
SPFB.RTS-12.18;1;07.11.2018;14:51;116060;116070;116030;116030;178
SPFB.RTS-12.18;1;07.11.2018;14:52;116040;116040;115970;115980;576
SPFB.RTS-12.18;1;07.11.2018;14:53;115970;115990;115900;115940;1331
SPFB.RTS-12.18;1;07.11.2018;14:54;115940;116010;115930;115990;502
SPFB.RTS-12.18;1;07.11.2018;14:55;115990;115990;115970;115980;115
SPFB.RTS-12.18;1;07.11.2018;14:56;115970;115980;115920;115960;346
SPFB.RTS-12.18;1;07.11.2018;14:57;115960;116020;115950;116020;653
SPFB.RTS-12.18;1;07.11.2018;14:58;116010;116010;115980;116000;168
SPFB.RTS-12.18;1;07.11.2018;14:59;116000;116010;115940;115950;198
SPFB.RTS-12.18;1;07.11.2018;15:00;115950;115960;115910;115930;726
SPFB.RTS-12.18;1;07.11.2018;15:01;115930;115980;115900;115970;1011
SPFB.RTS-12.18;1;07.11.2018;15:02;115970;116020;115970;116010;331
SPFB.RTS-12.18;1;07.11.2018;15:03;116010;116030;115970;116000;275
SPFB.RTS-12.18;1;07.11.2018;15:04;116010;116040;116000;116030;258
SPFB.RTS-12.18;1;07.11.2018;15:05;116030;116030;115980;115980;79
SPFB.RTS-12.18;1;07.11.2018;15:06;115990;116010;115980;116000;120
SPFB.RTS-12.18;1;07.11.2018;15:07;116000;116010;115970;116010;208
SPFB.RTS-12.18;1;07.11.2018;15:08;116020;116020;115980;115990;146
SPFB.RTS-12.18;1;07.11.2018;15:09;115990;116000;115940;115950;452
SPFB.RTS-12.18;1;07.11.2018;15:10;115950;116060;115950;116050;421
SPFB.RTS-12.18;1;07.11.2018;15:11;116050;116110;116040;116040;583
SPFB.RTS-12.18;1;07.11.2018;15:12;116050;116060;116020;116030;231
SPFB.RTS-12.18;1;07.11.2018;15:13;116040;116060;116040;116060;84
SPFB.RTS-12.18;1;07.11.2018;15:14;116070;116080;116020;116050;203
SPFB.RTS-12.18;1;07.11.2018;15:15;116050;116070;116040;116050;81
SPFB.RTS-12.18;1;07.11.2018;15:16;116050;116090;116040;116080;175
SPFB.RTS-12.18;1;07.11.2018;15:17;116090;116090;116050;116060;165
SPFB.RTS-12.18;1;07.11.2018;15:18;116070;116070;116050;116060;124
SPFB.RTS-12.18;1;07.11.2018;15:19;116070;116080;116050;116080;278
SPFB.RTS-12.18;1;07.11.2018;15:20;116070;116080;116030;116050;258
SPFB.RTS-12.18;1;07.11.2018;15:21;116060;116070;116030;116030;255
SPFB.RTS-12.18;1;07.11.2018;15:22;116030;116060;115980;116040;621
SPFB.RTS-12.18;1;07.11.2018;15:23;116050;116060;116020;116030;215
SPFB.RTS-12.18;1;07.11.2018;15:24;116030;116070;116030;116050;115
SPFB.RTS-12.18;1;07.11.2018;15:25;116060;116100;116020;116030;234
SPFB.RTS-12.18;1;07.11.2018;15:26;116030;116030;116010;116020;132
SPFB.RTS-12.18;1;07.11.2018;15:27;116010;116030;115990;116010;121
SPFB.RTS-12.18;1;07.11.2018;15:28;116000;116020;115990;116020;134
SPFB.RTS-12.18;1;07.11.2018;15:29;116010;116040;116010;116010;160
SPFB.RTS-12.18;1;07.11.2018;15:30;116020;116020;115960;115990;213
SPFB.RTS-12.18;1;07.11.2018;15:31;115990;116010;115960;115990;349
SPFB.RTS-12.18;1;07.11.2018;15:32;115980;116000;115920;115930;722
SPFB.RTS-12.18;1;07.11.2018;15:33;115940;115980;115920;115970;701
SPFB.RTS-12.18;1;07.11.2018;15:34;115960;115960;115900;115900;1780
SPFB.RTS-12.18;1;07.11.2018;15:35;115900;115960;115850;115940;1416
SPFB.RTS-12.18;1;07.11.2018;15:36;115940;115960;115920;115950;924
SPFB.RTS-12.18;1;07.11.2018;15:37;115940;115990;115900;115940;863
SPFB.RTS-12.18;1;07.11.2018;15:38;115940;115950;115850;115870;1366
SPFB.RTS-12.18;1;07.11.2018;15:39;115870;115900;115810;115860;2243
SPFB.RTS-12.18;1;07.11.2018;15:40;115850;115880;115800;115800;757
SPFB.RTS-12.18;1;07.11.2018;15:41;115800;115840;115730;115740;1222
SPFB.RTS-12.18;1;07.11.2018;15:42;115740;115760;115740;115760;435
SPFB.RTS-12.18;1;07.11.2018;15:43;115750;115780;115740;115750;495
SPFB.RTS-12.18;1;07.11.2018;15:44;115750;115760;115700;115730;950
SPFB.RTS-12.18;1;07.11.2018;15:45;115740;115740;115700;115730;385
SPFB.RTS-12.18;1;07.11.2018;15:46;115730;115760;115720;115720;844
SPFB.RTS-12.18;1;07.11.2018;15:47;115720;115720;115610;115660;1969
SPFB.RTS-12.18;1;07.11.2018;15:48;115640;115650;115570;115610;2023
SPFB.RTS-12.18;1;07.11.2018;15:49;115600;115660;115590;115630;1894
SPFB.RTS-12.18;1;07.11.2018;15:50;115640;115650;115600;115620;625
SPFB.RTS-12.18;1;07.11.2018;15:51;115600;115630;115550;115620;1311
SPFB.RTS-12.18;1;07.11.2018;15:52;115630;115630;115560;115600;561
SPFB.RTS-12.18;1;07.11.2018;15:53;115600;115600;115520;115560;1144
SPFB.RTS-12.18;1;07.11.2018;15:54;115560;115570;115520;115550;726
SPFB.RTS-12.18;1;07.11.2018;15:55;115550;115550;115520;115530;307
SPFB.RTS-12.18;1;07.11.2018;15:56;115520;115610;115490;115590;1593
SPFB.RTS-12.18;1;07.11.2018;15:57;115600;115620;115580;115600;651
SPFB.RTS-12.18;1;07.11.2018;15:58;115600;115650;115580;115630;716
SPFB.RTS-12.18;1;07.11.2018;15:59;115640;115650;115600;115640;1791
SPFB.RTS-12.18;1;07.11.2018;16:00;115640;115660;115600;115620;706
SPFB.RTS-12.18;1;07.11.2018;16:01;115630;115640;115580;115610;880
SPFB.RTS-12.18;1;07.11.2018;16:02;115610;115730;115600;115720;1916
SPFB.RTS-12.18;1;07.11.2018;16:03;115720;115800;115710;115770;1629
SPFB.RTS-12.18;1;07.11.2018;16:04;115790;115800;115740;115790;1596
SPFB.RTS-12.18;1;07.11.2018;16:05;115790;115800;115730;115750;605
SPFB.RTS-12.18;1;07.11.2018;16:06;115750;115770;115710;115730;459
SPFB.RTS-12.18;1;07.11.2018;16:07;115720;115770;115720;115760;317
SPFB.RTS-12.18;1;07.11.2018;16:08;115760;115900;115760;115830;1169
SPFB.RTS-12.18;1;07.11.2018;16:09;115830;115830;115770;115790;641
SPFB.RTS-12.18;1;07.11.2018;16:10;115780;115830;115770;115810;410
SPFB.RTS-12.18;1;07.11.2018;16:11;115820;115840;115800;115800;352
SPFB.RTS-12.18;1;07.11.2018;16:12;115800;115810;115720;115730;933
SPFB.RTS-12.18;1;07.11.2018;16:13;115720;115780;115720;115770;376
SPFB.RTS-12.18;1;07.11.2018;16:14;115770;115770;115740;115750;357
SPFB.RTS-12.18;1;07.11.2018;16:15;115760;115770;115740;115760;97
SPFB.RTS-12.18;1;07.11.2018;16:16;115760;115760;115700;115700;438
SPFB.RTS-12.18;1;07.11.2018;16:17;115700;115730;115660;115720;516
SPFB.RTS-12.18;1;07.11.2018;16:18;115720;115770;115690;115750;809
SPFB.RTS-12.18;1;07.11.2018;16:19;115750;115770;115710;115750;502
SPFB.RTS-12.18;1;07.11.2018;16:20;115740;115800;115730;115770;520
SPFB.RTS-12.18;1;07.11.2018;16:21;115780;115800;115760;115780;222
SPFB.RTS-12.18;1;07.11.2018;16:22;115780;115800;115770;115790;226
SPFB.RTS-12.18;1;07.11.2018;16:23;115790;115850;115780;115790;444
SPFB.RTS-12.18;1;07.11.2018;16:24;115800;115810;115780;115800;414
SPFB.RTS-12.18;1;07.11.2018;16:25;115790;115790;115750;115760;270
SPFB.RTS-12.18;1;07.11.2018;16:26;115760;115770;115740;115760;216
SPFB.RTS-12.18;1;07.11.2018;16:27;115750;115780;115730;115770;327
SPFB.RTS-12.18;1;07.11.2018;16:28;115770;115800;115740;115760;312
SPFB.RTS-12.18;1;07.11.2018;16:29;115760;115760;115710;115720;292
SPFB.RTS-12.18;1;07.11.2018;16:30;115730;115790;115720;115740;565
SPFB.RTS-12.18;1;07.11.2018;16:31;115730;115770;115730;115760;200
SPFB.RTS-12.18;1;07.11.2018;16:32;115750;115760;115720;115750;126
SPFB.RTS-12.18;1;07.11.2018;16:33;115750;115760;115740;115750;48
SPFB.RTS-12.18;1;07.11.2018;16:34;115760;115780;115740;115780;123
SPFB.RTS-12.18;1;07.11.2018;16:35;115770;115790;115770;115770;104
SPFB.RTS-12.18;1;07.11.2018;16:36;115770;115860;115760;115840;463
SPFB.RTS-12.18;1;07.11.2018;16:37;115830;115870;115780;115800;453
SPFB.RTS-12.18;1;07.11.2018;16:38;115800;115820;115790;115790;123
SPFB.RTS-12.18;1;07.11.2018;16:39;115790;115800;115750;115770;238
SPFB.RTS-12.18;1;07.11.2018;16:40;115770;115780;115730;115730;167
SPFB.RTS-12.18;1;07.11.2018;16:41;115740;115750;115700;115710;626
SPFB.RTS-12.18;1;07.11.2018;16:42;115720;115770;115720;115750;168
SPFB.RTS-12.18;1;07.11.2018;16:43;115760;115780;115750;115770;117
SPFB.RTS-12.18;1;07.11.2018;16:44;115760;115770;115740;115760;94
SPFB.RTS-12.18;1;07.11.2018;16:45;115750;115750;115670;115670;350
SPFB.RTS-12.18;1;07.11.2018;16:46;115670;115710;115660;115660;233
SPFB.RTS-12.18;1;07.11.2018;16:47;115670;115750;115650;115740;1653
SPFB.RTS-12.18;1;07.11.2018;16:48;115740;115750;115680;115700;354
SPFB.RTS-12.18;1;07.11.2018;16:49;115680;115680;115600;115660;683
SPFB.RTS-12.18;1;07.11.2018;16:50;115660;115720;115630;115690;468
SPFB.RTS-12.18;1;07.11.2018;16:51;115700;115710;115670;115670;359
SPFB.RTS-12.18;1;07.11.2018;16:52;115690;115700;115670;115700;48
SPFB.RTS-12.18;1;07.11.2018;16:53;115690;115700;115650;115650;251
SPFB.RTS-12.18;1;07.11.2018;16:54;115640;115750;115640;115700;1037
SPFB.RTS-12.18;1;07.11.2018;16:55;115710;115790;115700;115770;540
SPFB.RTS-12.18;1;07.11.2018;16:56;115760;115780;115730;115780;663
SPFB.RTS-12.18;1;07.11.2018;16:57;115780;115790;115730;115730;268
SPFB.RTS-12.18;1;07.11.2018;16:58;115730;115730;115660;115660;349
SPFB.RTS-12.18;1;07.11.2018;16:59;115660;115690;115620;115630;687
SPFB.RTS-12.18;1;07.11.2018;17:00;115630;115660;115590;115590;674
SPFB.RTS-12.18;1;07.11.2018;17:01;115590;115600;115520;115540;1392
SPFB.RTS-12.18;1;07.11.2018;17:02;115540;115600;115530;115560;730
SPFB.RTS-12.18;1;07.11.2018;17:03;115560;115560;115510;115540;556
SPFB.RTS-12.18;1;07.11.2018;17:04;115530;115610;115520;115610;395
SPFB.RTS-12.18;1;07.11.2018;17:05;115610;115680;115580;115670;807
SPFB.RTS-12.18;1;07.11.2018;17:06;115670;115690;115640;115690;402
SPFB.RTS-12.18;1;07.11.2018;17:07;115670;115690;115660;115660;512
SPFB.RTS-12.18;1;07.11.2018;17:08;115660;115710;115650;115700;351
SPFB.RTS-12.18;1;07.11.2018;17:09;115700;115700;115650;115650;207
SPFB.RTS-12.18;1;07.11.2018;17:10;115650;115700;115630;115700;274
SPFB.RTS-12.18;1;07.11.2018;17:11;115700;115780;115690;115750;1236
SPFB.RTS-12.18;1;07.11.2018;17:12;115760;115780;115690;115700;748
SPFB.RTS-12.18;1;07.11.2018;17:13;115700;115700;115640;115680;482
SPFB.RTS-12.18;1;07.11.2018;17:14;115680;115700;115670;115690;168
SPFB.RTS-12.18;1;07.11.2018;17:15;115690;115710;115660;115690;323
SPFB.RTS-12.18;1;07.11.2018;17:16;115680;115730;115640;115720;421
SPFB.RTS-12.18;1;07.11.2018;17:17;115710;115710;115670;115670;188
SPFB.RTS-12.18;1;07.11.2018;17:18;115670;115710;115660;115670;174
SPFB.RTS-12.18;1;07.11.2018;17:19;115680;115740;115670;115710;421
SPFB.RTS-12.18;1;07.11.2018;17:20;115720;115740;115710;115710;123
SPFB.RTS-12.18;1;07.11.2018;17:21;115710;115770;115710;115750;427
SPFB.RTS-12.18;1;07.11.2018;17:22;115760;115770;115710;115730;243
SPFB.RTS-12.18;1;07.11.2018;17:23;115740;115780;115730;115760;292
SPFB.RTS-12.18;1;07.11.2018;17:24;115750;115800;115750;115800;394
SPFB.RTS-12.18;1;07.11.2018;17:25;115800;115820;115760;115760;481
SPFB.RTS-12.18;1;07.11.2018;17:26;115780;115840;115760;115830;450
SPFB.RTS-12.18;1;07.11.2018;17:27;115830;115930;115820;115860;1311
SPFB.RTS-12.18;1;07.11.2018;17:28;115870;115950;115860;115920;653
